Q86VX2	CPX-2211
Q9NX08	CPX-2211
Q9P000	CPX-2211
Q9Y6G5	CPX-2211
P49747	CPX-1791
Q9R0G6	CPX-3026
Q86Y22	CPX-1764
Q8K4G2	CPX-3005
Q810Y4	CPX-50
Q17RW2	CPX-1765
Q30D77	CPX-3001
Q9BXS0	CPX-1766
Q9BXS0	CPX-390
Q9BXS0	CPX-391
P53621	CPX-7803
P53621	CPX-7969
P53621	CPX-7970
P53622	CPX-1652
O62621	CPX-2820
P35606	CPX-7803
P35606	CPX-7969
P35606	CPX-7970
P41811	CPX-1652
P45437	CPX-2820
P53618	CPX-7803
P53618	CPX-7969
P53618	CPX-7970
P41810	CPX-1652
P48444	CPX-7803
P48444	CPX-7969
P48444	CPX-7970
P43621	CPX-1652
O14579	CPX-7803
O14579	CPX-7969
O14579	CPX-7970
P40509	CPX-1652
Q9Y678	CPX-7803
Q9Y678	CPX-7970
Q9UBF2	CPX-7969
Q8I0G5	CPX-2820
P32074	CPX-1652
Q9NQ92	CPX-8149
P61923	CPX-7803
P61923	CPX-7969
Q9P299	CPX-7970
P53600	CPX-1652
Q9NZJ6	CPX-3642
Q8BMS4	CPX-3662
P27680	CPX-1155
Q9Y3A0	CPX-3642
Q8BGB8	CPX-3662
O13525	CPX-1155
Q5HYK3	CPX-3642
Q9CXI0	CPX-3662
P49017	CPX-1155
Q9Y2Z9	CPX-3642
Q8R1S0	CPX-3662
P53318	CPX-1155
Q99807	CPX-3642
P97478	CPX-3662
P41735	CPX-1155
O75208	CPX-3642
Q8K1Z0	CPX-3662
Q05779	CPX-1155
Q96A83	CPX-1767
Q91VF6	CPX-3007
Q8IZC6	CPX-1768
Q5QNQ9	CPX-3030
Q2UY09	CPX-1769
Q2UY11	CPX-3029
O16844	CPX-2700
Q01519	CPX-1721
Q01519	CPX-1722
P32799	CPX-1721
P32799	CPX-1722
P39103	CPX-1423
P00395	CPX-6123
P00401	CPX-1721
P00401	CPX-1722
P32344	CPX-1603
P00403	CPX-6123
P00410	CPX-1721
P00410	CPX-1722
P00414	CPX-6123
P00420	CPX-1721
P00420	CPX-1722
P13073	CPX-6123
P04037	CPX-1721
P04037	CPX-1722
P20674	CPX-6123
P00424	CPX-1721
P10606	CPX-6123
P00425	CPX-1722
P09669	CPX-6123
P00427	CPX-1721
P00427	CPX-1722
P24311	CPX-6123
P15954	CPX-6123
P10174	CPX-1721
P10174	CPX-1722
P10176	CPX-6123
P04039	CPX-1721
P04039	CPX-1722
P07255	CPX-1721
P07255	CPX-1722
P04632	CPX-2674
P04632	CPX-4302
O88456	CPX-4301
O88456	CPX-4304
Q10570	CPX-2698
Q9V3D6	CPX-2768
Q9P2I0	CPX-2694
Q9P2I0	CPX-2698
Q9VE51	CPX-2768
Q9UKF6	CPX-2694
Q9UKF6	CPX-2698
O95639	CPX-2698
O43809	CPX-941
O43809	CPX-951
Q16630	CPX-941
Q8N684	CPX-951
P78560	CPX-3905
O88843	CPX-3963
Q96SW2	CPX-2759
Q96SW2	CPX-2762
P10040	CPX-2408
Q9U6B8	CPX-2402
P16220	CPX-2494
P16220	CPX-6405
P16220	CPX-8
Q01147	CPX-6
O43889	CPX-6541
O43889	CPX-7109
P82279	CPX-6167
Q5IJ48	CPX-6180
Q9BUF7	CPX-6166
Q16526	CPX-3219
Q16526	CPX-3222
Q16526	CPX-3223
P97784	CPX-3209
P97784	CPX-3216
P97784	CPX-3217
Q49AN0	CPX-3220
Q49AN0	CPX-3221
Q49AN0	CPX-3224
Q9R194	CPX-3210
Q9R194	CPX-3214
Q9R194	CPX-3218
Q8CG14	CPX-4984
Q8CFG8	CPX-4985
O45952	CPX-3461
Q46925	CPX-2137
Q46925	CPX-2138
O75534	CPX-1076
Q91W50	CPX-1078
P0AGF2	CPX-2138
Q46901	CPX-1005
P76632	CPX-1005
P15509	CPX-512
P04141	CPX-512
P35206	CPX-1739
P35206	CPX-1740
P0AE95	CPX-4743
P0AEA2	CPX-4743
P38287	CPX-1740
Q04368	CPX-1894
P68400	CPX-2437
P68400	CPX-914
P15790	CPX-581
P15790	CPX-769
P15790	CPX-771
P15790	CPX-772
P15790	CPX-774
P15790	CPX-775
P19784	CPX-2428
P19784	CPX-2437
P19454	CPX-581
P19454	CPX-770
P19454	CPX-772
P19454	CPX-773
P19454	CPX-774
P19454	CPX-776
P67870	CPX-2428
P67870	CPX-2437
P67870	CPX-914
P43639	CPX-581
P43639	CPX-769
P43639	CPX-770
P43639	CPX-771
P43639	CPX-772
P43639	CPX-773
P43639	CPX-774
P43639	CPX-775
P43639	CPX-776
P38930	CPX-581
P38930	CPX-769
P38930	CPX-770
P38930	CPX-771
P38930	CPX-772
P38930	CPX-773
P38930	CPX-774
P38930	CPX-775
P38930	CPX-776
O14936	CPX-7743
O14936	CPX-7744
O14936	CPX-7745
O70589	CPX-7741
O70589	CPX-7742
O70589	CPX-884
P53859	CPX-599
P53859	CPX-603
P25651	CPX-1681
P40465	CPX-3087
Q04659	CPX-1673
Q12348	CPX-1894
P40512	CPX-1894
P47130	CPX-1894
Q9GS00	CPX-3386
Q9VVU5	CPX-7974
Q13098	CPX-1870
Q13098	CPX-1871
O01422	CPX-3386
Q94899	CPX-7964
Q94899	CPX-7974
P61201	CPX-1870
P61201	CPX-1871
Q9N425	CPX-3386
Q8SYG2	CPX-7964
Q8SYG2	CPX-7974
Q9UNS2	CPX-1870
Q9UNS2	CPX-1871
Q9N359	CPX-3386
Q9V345	CPX-7964
Q9V345	CPX-7974
Q9BT78	CPX-1870
Q9BT78	CPX-1871
P91001	CPX-3386
Q9XZ58	CPX-7964
Q9XZ58	CPX-7974
Q92905	CPX-1870
Q92905	CPX-1871
Q12468	CPX-1894
Q95PZ0	CPX-3386
Q9VCY3	CPX-7964
Q9VCY3	CPX-7974
Q7L5N1	CPX-1870
Q7L5N1	CPX-1871
Q9UBW8	CPX-1870
Q9H9Q2	CPX-1871
Q9V4S8	CPX-7964
Q9V4S8	CPX-7974
Q7KTH8	CPX-7964
Q7KTH8	CPX-7974
Q99627	CPX-1870
Q99627	CPX-1871
Q03981	CPX-1894
Q9H8E8	CPX-1004
Q9H8E8	CPX-997
Q8CID0	CPX-1025
Q8CID0	CPX-1029
Q06032	CPX-1386
Q05048	CPX-2701
Q05048	CPX-2703
P33240	CPX-2694
P33240	CPX-2701
Q12996	CPX-2701
Q12996	CPX-2703
Q9H0L4	CPX-2703
Q8SX68	CPX-2237
Q8WYA6	CPX-5824
Q9CWL8	CPX-5825
O46036	CPX-2351
Q2NKJ3	CPX-2129
Q5SUQ9	CPX-2130
P49956	CPX-1731
Q01454	CPX-1165
P38877	CPX-1731
Q08923	CPX-1852
Q99708	CPX-4441
Q80YR6	CPX-4722
Q03957	CPX-1710
P46962	CPX-1710
P46963	CPX-1710
P35222	CPX-316
Q02248	CPX-318
Q02248	CPX-86
Q03560	CPX-966
Q6PD62	CPX-2381
P89105	CPX-1726
O60494	CPX-5774
Q9JLB4	CPX-5847
P38428	CPX-2948
P53137	CPX-6643
Q9V629	CPX-3213
Q94AH6	CPX-1339
Q94AH6	CPX-1343
Q94AH6	CPX-1429
Q94AH6	CPX-1430
Q94AH6	CPX-1431
Q94AH6	CPX-1432
Q94AH6	CPX-1433
Q94AH6	CPX-1434
Q94AH6	CPX-1435
Q94AH6	CPX-1436
Q94AH6	CPX-1437
Q94AH6	CPX-1438
Q94AH6	CPX-1439
Q94AH6	CPX-1440
Q94AH6	CPX-1441
Q94AH6	CPX-1442
Q94AH6	CPX-1443
Q94AH6	CPX-1444
Q94AH6	CPX-1445
Q94AH6	CPX-1446
Q94AH6	CPX-1447
Q94AH6	CPX-1448
Q94AH6	CPX-1449
Q94AH6	CPX-1450
Q94AH6	CPX-1451
Q94AH6	CPX-1452
Q94AH6	CPX-1453
Q94AH6	CPX-1454
Q94AH6	CPX-1455
Q94AH6	CPX-1456
Q94AH6	CPX-1457
Q94AH6	CPX-1458
Q94AH6	CPX-1459
Q94AH6	CPX-1460
Q94AH6	CPX-1461
Q94AH6	CPX-1462
Q94AH6	CPX-1463
Q94AH6	CPX-1464
Q94AH6	CPX-1465
Q94AH6	CPX-1466
Q94AH6	CPX-1467
Q94AH6	CPX-1468
Q94AH6	CPX-1469
Q94AH6	CPX-1515
Q94AH6	CPX-1516
Q94AH6	CPX-1517
Q94AH6	CPX-1518
Q94AH6	CPX-1519
Q94AH6	CPX-1520
Q94AH6	CPX-1521
Q94AH6	CPX-1522
Q94AH6	CPX-1523
Q94AH6	CPX-1524
Q94AH6	CPX-1525
Q94AH6	CPX-1526
Q94AH6	CPX-1527
Q94AH6	CPX-1528
Q94AH6	CPX-1529
Q94AH6	CPX-1530
Q94AH6	CPX-1531
Q94AH6	CPX-1532
Q94AH6	CPX-1533
Q94AH6	CPX-1534
Q94AH6	CPX-1535
Q94AH6	CPX-1536
Q94AH6	CPX-1537
Q94AH6	CPX-1538
Q94AH6	CPX-1539
Q94AH6	CPX-1540
Q94AH6	CPX-1541
Q94AH6	CPX-1542
Q94AH6	CPX-1543
Q94AH6	CPX-1544
Q94AH6	CPX-1545
Q94AH6	CPX-1546
Q94AH6	CPX-1547
Q94AH6	CPX-1548
Q94AH6	CPX-1549
Q94AH6	CPX-1550
Q94AH6	CPX-1551
Q94AH6	CPX-1552
Q94AH6	CPX-1553
Q94AH6	CPX-1554
Q94AH6	CPX-1555
Q17389	CPX-958
Q24311	CPX-2646
Q13616	CPX-2239
Q13616	CPX-2241
Q13616	CPX-2319
Q13616	CPX-2343
Q13616	CPX-2365
Q13616	CPX-2438
Q13616	CPX-2489
Q13616	CPX-2492
Q13616	CPX-2512
Q13616	CPX-2516
Q13616	CPX-2538
Q13616	CPX-2553
Q13616	CPX-2554
Q13616	CPX-2658
Q13616	CPX-2683
Q13616	CPX-2748
Q13616	CPX-2773
Q13616	CPX-2832
Q13616	CPX-2873
Q13616	CPX-3291
Q13616	CPX-3292
Q13616	CPX-3295
Q13616	CPX-7747
Q13616	CPX-7761
Q13616	CPX-7762
Q13616	CPX-7763
Q13616	CPX-7784
Q13616	CPX-7785
Q13616	CPX-7786
Q13616	CPX-7821
Q13616	CPX-7822
Q13616	CPX-7846
Q13616	CPX-7847
Q13616	CPX-7881
Q13616	CPX-7882
Q13616	CPX-7904
Q13616	CPX-7905
Q13616	CPX-7906
Q13616	CPX-7921
Q13616	CPX-7922
Q13616	CPX-7923
Q13616	CPX-7924
Q13616	CPX-7925
Q13616	CPX-7926
Q13616	CPX-7927
Q13616	CPX-7928
Q13616	CPX-7929
Q13616	CPX-7930
Q13616	CPX-7962
Q13616	CPX-7963
Q13616	CPX-7965
Q13616	CPX-7966
Q13616	CPX-7967
Q13616	CPX-7968
Q13616	CPX-7971
Q13616	CPX-7972
Q13616	CPX-7973
Q13616	CPX-7975
Q13616	CPX-7976
Q13616	CPX-7977
Q13616	CPX-7979
Q13616	CPX-7981
Q13616	CPX-7982
Q13616	CPX-7983
Q13616	CPX-8002
Q13616	CPX-8003
Q13616	CPX-8005
Q13616	CPX-8006
Q13616	CPX-8108
Q9SRZ0	CPX-1471
Q9SRZ0	CPX-1472
Q9SRZ0	CPX-1473
Q9SRZ0	CPX-1474
Q9SRZ0	CPX-1475
Q9SRZ0	CPX-1476
Q9SRZ0	CPX-1477
Q9SRZ0	CPX-1478
Q9SRZ0	CPX-1479
Q9SRZ0	CPX-1480
Q9SRZ0	CPX-1481
Q9SRZ0	CPX-1482
Q9SRZ0	CPX-1483
Q9SRZ0	CPX-1484
Q9SRZ0	CPX-1485
Q9SRZ0	CPX-1486
Q9SRZ0	CPX-1487
Q9SRZ0	CPX-1488
Q9SRZ0	CPX-1489
Q9SRZ0	CPX-1490
Q9SRZ0	CPX-1491
Q9SRZ0	CPX-1492
Q9SRZ0	CPX-1493
Q9SRZ0	CPX-1494
Q9SRZ0	CPX-1495
Q9SRZ0	CPX-1496
Q9SRZ0	CPX-1497
Q9SRZ0	CPX-1498
Q9SRZ0	CPX-1499
Q9SRZ0	CPX-1502
Q9SRZ0	CPX-1503
Q9SRZ0	CPX-1504
Q9SRZ0	CPX-1505
Q9SRZ0	CPX-1506
Q9SRZ0	CPX-1507
Q9SRZ0	CPX-1508
Q9SRZ0	CPX-1509
Q9SRZ0	CPX-1510
Q9SRZ0	CPX-1511
Q9SRZ0	CPX-1512
Q9SRZ0	CPX-1513
Q9SRZ0	CPX-1514
Q9SRZ0	CPX-1557
Q9SRZ0	CPX-1558
Q9SRZ0	CPX-1559
Q9SRZ0	CPX-1560
Q9SRZ0	CPX-1561
Q9SRZ0	CPX-1562
Q9SRZ0	CPX-1563
Q9SRZ0	CPX-1564
Q9SRZ0	CPX-1565
Q9SRZ0	CPX-1566
Q9SRZ0	CPX-1567
Q9SRZ0	CPX-1568
Q9SRZ0	CPX-1569
Q9SRZ0	CPX-1570
Q9SRZ0	CPX-1571
Q9SRZ0	CPX-1572
Q9SRZ0	CPX-1573
Q9SRZ0	CPX-1574
Q9SRZ0	CPX-1575
Q9SRZ0	CPX-1576
Q9SRZ0	CPX-1577
Q9SRZ0	CPX-1578
Q9SRZ0	CPX-1579
Q9SRZ0	CPX-1580
Q9SRZ0	CPX-1581
Q9SRZ0	CPX-1582
Q9SRZ0	CPX-1583
Q9SRZ0	CPX-1584
Q9SRZ0	CPX-1585
Q9SRZ0	CPX-1586
Q9SRZ0	CPX-1587
Q9SRZ0	CPX-1588
Q9SRZ0	CPX-1589
Q9SRZ0	CPX-1590
Q9SRZ0	CPX-1591
Q9SRZ0	CPX-1592
Q9SRZ0	CPX-1593
Q9SRZ0	CPX-1594
Q9SRZ0	CPX-1595
Q9SRZ0	CPX-1596
Q9SRZ0	CPX-1597
Q9SRZ0	CPX-1598
Q17390	CPX-3383
Q13617	CPX-2214
Q13617	CPX-2217
Q13617	CPX-2218
Q13617	CPX-2219
Q13617	CPX-2220
Q13617	CPX-2221
Q13617	CPX-2222
Q13617	CPX-2223
Q13617	CPX-2226
Q13617	CPX-2228
Q13617	CPX-2229
Q13617	CPX-2250
Q13618	CPX-8007
Q13618	CPX-8025
Q13618	CPX-8041
Q13618	CPX-8061
Q13618	CPX-8063
Q13618	CPX-8064
Q13618	CPX-8083
Q13618	CPX-8084
Q13618	CPX-8085
Q13618	CPX-8087
Q13618	CPX-8088
Q13618	CPX-8089
Q13618	CPX-8090
Q13618	CPX-8091
Q13618	CPX-8097
Q13618	CPX-8102
Q13618	CPX-8103
Q13618	CPX-8106
Q13618	CPX-8107
Q13618	CPX-8109
Q13618	CPX-8110
Q13618	CPX-8122
Q13618	CPX-8123
Q13618	CPX-8125
Q13618	CPX-8126
Q13618	CPX-8130
Q13618	CPX-8131
Q13618	CPX-8135
Q13618	CPX-8147
Q13618	CPX-8150
Q13618	CPX-8151
Q13618	CPX-8201
Q13618	CPX-8202
Q13618	CPX-8221
Q13618	CPX-8222
Q13618	CPX-8241
Q13618	CPX-8242
Q13618	CPX-8261
Q13618	CPX-8262
Q13618	CPX-8263
P53202	CPX-1191
P53202	CPX-1837
Q13619	CPX-2399
Q13619	CPX-2403
Q13619	CPX-2405
Q13619	CPX-2411
Q13619	CPX-2413
Q13619	CPX-2415
Q13619	CPX-2757
Q13619	CPX-2759
Q13619	CPX-2766
Q13619	CPX-2769
Q13619	CPX-2782
Q13619	CPX-2784
Q13619	CPX-2785
Q13619	CPX-2787
Q13619	CPX-2795
Q13619	CPX-2797
Q13619	CPX-2799
Q13619	CPX-2817
Q13619	CPX-2818
Q13619	CPX-477
Q3TCH7	CPX-650
Q13620	CPX-2404
Q13620	CPX-2406
Q13620	CPX-2407
Q13620	CPX-2412
Q13620	CPX-2414
Q13620	CPX-2416
Q13620	CPX-2758
Q13620	CPX-2762
Q13620	CPX-2765
Q13620	CPX-2770
Q13620	CPX-2777
Q13620	CPX-2778
Q13620	CPX-2783
Q13620	CPX-2786
Q13620	CPX-2804
Q13620	CPX-2809
Q13620	CPX-2816
Q13620	CPX-2819
Q13620	CPX-2859
Q13620	CPX-648
A2A432	CPX-651
Q14999	CPX-2838
Q14999	CPX-7784
P47050	CPX-1157
P47050	CPX-1165
P47050	CPX-1166
P47050	CPX-1167
Q9VMA3	CPX-3177
Q02554	CPX-1647
Q02554	CPX-1651
Q02554	CPX-26
P53830	CPX-26
P38054	CPX-2254
P77239	CPX-2254
P77211	CPX-2254
P77214	CPX-2254
P41889	CPX-763
P41889	CPX-764
P41889	CPX-765
P41889	CPX-766
Q9P013	CPX-5824
Q9JHS9	CPX-5825
Q03772	CPX-1651
Q03375	CPX-1651
P53333	CPX-1651
P52868	CPX-1651
P53769	CPX-1651
P53854	CPX-1651
P46947	CPX-1649
P46947	CPX-1651
P46947	CPX-26
Q02770	CPX-1651
Q12046	CPX-1651
P12074	CPX-6123
P14854	CPX-6123
P14406	CPX-6123
Q9W352	CPX-2798
Q9P0U4	CPX-7110
Q9P0U4	CPX-7111
P08574	CPX-560
Q9D0M3	CPX-563
P07143	CPX-567
P13498	CPX-1017
P13498	CPX-6134
P13498	CPX-6135
P04839	CPX-1017
P04839	CPX-6134
P04839	CPX-6135
P08678	CPX-695
P0AAM1	CPX-281
P00156	CPX-560
P00158	CPX-563
P00163	CPX-567
P14922	CPX-1663
P99999	CPX-3762
P62897	CPX-3824
P0ABJ9	CPX-268
P0ABK2	CPX-268
P23886	CPX-4601
P29018	CPX-4601
P56100	CPX-268
Q9VF87	CPX-2972
Q7L576	CPX-2349
Q05080	CPX-1140
Q05080	CPX-3503
Q07533	CPX-1140
P0ABJ1	CPX-2102
P0ABI8	CPX-2102
P0ABJ3	CPX-2102
P0ABJ6	CPX-2102
P14832	CPX-1342
P16676	CPX-4385
P16676	CPX-4386
P21156	CPX-4471
P0A9D4	CPX-3742
P17846	CPX-5629
P38038	CPX-5629
P0ABK5	CPX-3742
P23845	CPX-4471
P16700	CPX-4385
P16701	CPX-4385
P16701	CPX-4386
P0AEB0	CPX-4385
P0AEB0	CPX-4386
P01040	CPX-98
P56567	CPX-100
Q96MX6	CPX-6145
P52872	CPX-968
P61803	CPX-5621
P61803	CPX-5622
P61804	CPX-5821
P61804	CPX-5822
Q12248	CPX-1041
P36162	CPX-1041
P69850	CPX-1041
P69851	CPX-1041
Q18321	CPX-4628
Q9U320	CPX-4628
Q23280	CPX-4004
Q14118	CPX-2424
Q14118	CPX-2443
Q14118	CPX-2453
Q14118	CPX-2454
Q14118	CPX-2455
P53267	CPX-1041
P53355	CPX-102
Q80YE7	CPX-106
P47005	CPX-3244
P32328	CPX-5341
P22204	CPX-1683
P32325	CPX-867
P0ACF0	CPX-1958
P0ACF0	CPX-1959
P0ACF0	CPX-1961
P0ACF0	CPX-1962
P0ACF4	CPX-1958
P0ACF4	CPX-1960
P0ACF4	CPX-1961
P53734	CPX-1421
Q10586	CPX-7014
Q10586	CPX-7068
Q10586	CPX-7108
Q13409	CPX-5025
O88487	CPX-5699
O43237	CPX-5025
Q6PDL0	CPX-5699
Q5QP82	CPX-2817
Q5QP82	CPX-2819
Q8TEB1	CPX-2403
Q8TEB1	CPX-2404
Q5T6F0	CPX-2405
Q5T6F0	CPX-2406
Q9NV06	CPX-2399
Q9NV06	CPX-2407
Q9NV06	CPX-2511
P33750	CPX-1604
Q66K64	CPX-2765
Q66K64	CPX-2766
Q9NXF7	CPX-2413
Q9NXF7	CPX-2414
Q5H9S7	CPX-2415
Q5H9S7	CPX-2416
Q9Y4B6	CPX-2769
Q9Y4B6	CPX-2770
Q8WV16	CPX-2799
Q8WV16	CPX-2859
Q96JK2	CPX-2782
Q96JK2	CPX-2783
Q58WW2	CPX-2784
Q58WW2	CPX-2804
P61962	CPX-2785
P61962	CPX-2786
Q5TAQ9	CPX-2816
Q5TAQ9	CPX-2818
P25559	CPX-1731
P81605	CPX-6085
Q99259	CPX-3032
Q99259	CPX-3065
P48318	CPX-3061
P48318	CPX-3064
P18088	CPX-3063
P18088	CPX-3066
Q05329	CPX-3033
Q05329	CPX-3065
P48320	CPX-3062
P48320	CPX-3064
Q05683	CPX-3063
Q05683	CPX-3067
Q95QC4	CPX-374
Q9NPI6	CPX-2870
Q8IZD4	CPX-7341
Q12517	CPX-1628
Q8IU60	CPX-2870
Q8IU60	CPX-7341
P53550	CPX-1628
Q06151	CPX-1179
Q06151	CPX-1185
Q9VCU9	CPX-2737
A1ZAW0	CPX-2730
A1ZAW0	CPX-2732
Q12123	CPX-1185
P13496	CPX-2434
Q7K2D2	CPX-2434
Q9BW61	CPX-2765
Q9BW61	CPX-2766
Q16531	CPX-2399
Q16531	CPX-2403
Q16531	CPX-2404
Q16531	CPX-2405
Q16531	CPX-2406
Q16531	CPX-2407
Q16531	CPX-2411
Q16531	CPX-2412
Q16531	CPX-2413
Q16531	CPX-2414
Q16531	CPX-2415
Q16531	CPX-2416
Q16531	CPX-2757
Q16531	CPX-2758
Q16531	CPX-2759
Q16531	CPX-2762
Q16531	CPX-2765
Q16531	CPX-2766
Q16531	CPX-2769
Q16531	CPX-2770
Q16531	CPX-2777
Q16531	CPX-2778
Q16531	CPX-2782
Q16531	CPX-2783
Q16531	CPX-2784
Q16531	CPX-2785
Q16531	CPX-2786
Q16531	CPX-2787
Q16531	CPX-2795
Q16531	CPX-2797
Q16531	CPX-2799
Q16531	CPX-2804
Q16531	CPX-2809
Q16531	CPX-2816
Q16531	CPX-2817
Q16531	CPX-2818
Q16531	CPX-2819
Q16531	CPX-2859
Q16531	CPX-308
Q16531	CPX-477
Q16531	CPX-648
Q3U1J4	CPX-1122
Q3U1J4	CPX-650
Q3U1J4	CPX-651
Q92466	CPX-308
Q92466	CPX-477
Q92466	CPX-648
Q99J79	CPX-1122
Q99J79	CPX-650
Q99J79	CPX-651
Q08949	CPX-1806
P35638	CPX-2496
P35638	CPX-6415
P35638	CPX-6473
P35638	CPX-6543
P35638	CPX-6784
P35638	CPX-69
P35638	CPX-70
P35638	CPX-7004
P35638	CPX-7064
P35638	CPX-7106
P35639	CPX-65
P35639	CPX-66
Q62857	CPX-60
Q62857	CPX-62
P76128	CPX-4321
P77308	CPX-4321
P77463	CPX-4321
P77268	CPX-4321
P77622	CPX-4321
Q92499	CPX-6411
Q9UHI6	CPX-6031
Q9NR30	CPX-1099
Q9JIK5	CPX-1133
Q9BUQ8	CPX-2391
Q7L014	CPX-2539
P26196	CPX-2338
P26196	CPX-2342
P26196	CPX-2870
P26196	CPX-7341
P35732	CPX-1189
P35659	CPX-1099
Q7TNV0	CPX-1133
Q9VIF5	CPX-3213
Q8TCE6	CPX-2211
P31385	CPX-1852
O75140	CPX-6226
P38307	CPX-3070
O00273	CPX-2498
O76075	CPX-2498
Q8WYQ5	CPX-3080
Q9EQM6	CPX-3081
P76015	CPX-2634
P76014	CPX-2634
P37349	CPX-2634
Q92506	CPX-949
Q86SQ9	CPX-6701
P00370	CPX-1976
Q04217	CPX-1604
P69054	CPX-1931
P0AC44	CPX-1931
O14521	CPX-561
Q9CXV1	CPX-562
Q6PCT8	CPX-564
Q9P7X0	CPX-566
P37298	CPX-565
Q08211	CPX-1080
O70133	CPX-1089
Q8TF46	CPX-592
Q8TF46	CPX-600
Q8C0S1	CPX-596
Q8C0S1	CPX-601
Q08496	CPX-3250
P66817	CPX-1963
Q06819	CPX-25
Q06819	CPX-29
Q9UPY3	CPX-1072
Q9UPY3	CPX-134
Q8R418	CPX-1073
Q8R418	CPX-135
P36108	CPX-1624
Q03063	CPX-575
Q03063	CPX-576
Q03373	CPX-575
Q47150	CPX-1079
P59910	CPX-8163
P59910	CPX-8164
Q80Y75	CPX-8161
Q80Y75	CPX-8162
Q9Y5T4	CPX-6129
Q9Y5T4	CPX-6130
O44081	CPX-2675
O60832	CPX-265
Q9ESX5	CPX-1124
P0A9P0	CPX-3921
P0A9P0	CPX-3943
P0A9P0	CPX-3949
P09622	CPX-2216
P09622	CPX-6233
P09622	CPX-6242
P09624	CPX-1268
P09624	CPX-1293
P09624	CPX-3207
P31007	CPX-2410
Q12959	CPX-6168
Q12959	CPX-6192
Q15700	CPX-6184
Q15700	CPX-6191
Q92796	CPX-6185
Q92796	CPX-6190
P78352	CPX-6186
P78352	CPX-6189
Q8TDM6	CPX-6187
Q8TDM6	CPX-6188
Q9NP97	CPX-5025
P62627	CPX-5699
P40366	CPX-728
Q7K3D8	CPX-2264
Q7K3D8	CPX-2423
Q9NPF5	CPX-974
Q9NPF5	CPX-978
Q9JI44	CPX-976
Q9JI44	CPX-990
Q9VDW6	CPX-2420
P11532	CPX-2424
P11532	CPX-2453
P11532	CPX-2454
P11532	CPX-2455
P18775	CPX-320
P18776	CPX-320
P18777	CPX-320
P03004	CPX-1943
P03004	CPX-1944
P03004	CPX-1945
P03004	CPX-1948
P03004	CPX-1950
P03004	CPX-1961
P03004	CPX-1962
P03004	CPX-1963
P0ACB0	CPX-1933
P0ACB0	CPX-1934
P0ACB0	CPX-1946
P0ACB0	CPX-1950
P0ACB0	CPX-1951
P0ACB0	CPX-1952
P0ACB0	CPX-1953
P0ACB0	CPX-5909
P0ACB0	CPX-5910
P0ACB0	CPX-5911
P0AEF0	CPX-1934
P0AEF0	CPX-1950
P0AEF0	CPX-1951
P0AEF0	CPX-1952
P0AEF0	CPX-1953
P0AEF0	CPX-5909
P0AEF0	CPX-5910
P0AEF0	CPX-5911
P0ABS5	CPX-1933
P0ABS5	CPX-5909
P0ABS5	CPX-5910
P0ABS5	CPX-5911
P0A8J2	CPX-1951
P0A8J2	CPX-1952
P0A8J2	CPX-5909
P0A8J2	CPX-5910
Q99543	CPX-2642
P49916	CPX-793
P49917	CPX-618
Q08387	CPX-1665
Q9Y6K1	CPX-944
Q9UBC3	CPX-6276
Q9UJW3	CPX-6276
Q9UJW3	CPX-944
P40318	CPX-3074
Q96N67	CPX-7725
P33309	CPX-465
Q9NDJ2	CPX-2264
Q9NDJ2	CPX-2423
Q03921	CPX-1028
P0AA89	CPX-3982
P76129	CPX-3982
Q6AW06	CPX-4127
P34298	CPX-1020
Q1HG43	CPX-8183
Q1HG44	CPX-8182
P47027	CPX-1188
O94263	CPX-2111
P24482	CPX-2110
C6Y4D0	CPX-2111
P27344	CPX-2110
P87174	CPX-2111
Q04603	CPX-2110
Q04603	CPX-728
Q92782	CPX-1202
Q92782	CPX-1216
Q92782	CPX-1217
Q92782	CPX-1218
Q9QX66	CPX-1256
Q9QX66	CPX-1257
Q9QX66	CPX-1258
Q9QX66	CPX-1259
Q92784	CPX-1194
Q92784	CPX-1202
Q92784	CPX-1216
Q92784	CPX-1217
Q92784	CPX-1218
Q92784	CPX-1222
Q92784	CPX-1223
Q92784	CPX-1224
Q92784	CPX-1225
Q92784	CPX-1226
Q92784	CPX-1227
Q92784	CPX-1228
P58269	CPX-1240
P58269	CPX-1241
P58269	CPX-1242
P58269	CPX-1243
P58269	CPX-1244
P58269	CPX-1245
P58269	CPX-1246
P58269	CPX-1247
P58269	CPX-1256
P58269	CPX-1257
P58269	CPX-1258
P58269	CPX-1259
Q09477	CPX-1031
Q9BZG8	CPX-7849
P40487	CPX-2581
Q9BQC3	CPX-7849
P32461	CPX-2581
O60762	CPX-6268
O94777	CPX-6268
O94777	CPX-6502
Q9P2X0	CPX-6268
P10443	CPX-1925
P0A988	CPX-1927
P0A988	CPX-1945
P0A988	CPX-1954
P03007	CPX-1925
P06710	CPX-1926
Q9VB62	CPX-2090
Q14181	CPX-2087
P33611	CPX-2088
O89043	CPX-2089
O74946	CPX-2092
P38121	CPX-2091
P54358	CPX-2421
P28340	CPX-2097
P52431	CPX-2098
O54747	CPX-2099
Q9W088	CPX-2421
Q9W088	CPX-2426
P49005	CPX-2097
P49005	CPX-994
O35654	CPX-2098
Q6AXY4	CPX-2099
P87324	CPX-2100
P46957	CPX-2101
